type,sugar,freeSO2,totalSO2,density,pH,alcohol,quality
2,5.1,43,131,0.99186,3.24,11.3,6
2,5.8,24,100,0.99062,3.15,13.2,7
2,10.6,23,111,0.99274,3.46,11.5,7
2,3.5,30,130,0.993,2.83,9.6,5
2,3.5,30,130,0.993,2.83,9.6,5
2,16.4,45,110,0.9978,3.15,9.7,6
2,4.8,49,142,0.9946,3.14,9.2,5
2,3.3,34,113,0.99429,3.16,8.4,5
2,1.2,41,103,0.99002,3,12.4,6
2,1.2,41,103,0.99002,3,12.4,6
2,4.8,49,142,0.9946,3.14,9.2,5
2,3.3,34,113,0.99429,3.16,8.4,5
2,2.5,24,84,0.9909,3.14,11.7,6
2,8.7,41,191,0.99294,2.96,11,6
2,1.6,36,109,0.99044,2.97,11.9,6
2,4,46,100,0.98958,3.2,13.2,7
2,2.5,24,84,0.9909,3.14,11.7,6
2,16.2,36,176,0.9986,3.26,9.1,5
2,9,20,109,0.99262,3.34,12.6,6
2,16.2,36,176,0.9986,3.26,9.1,5
2,1.4,23,90,0.99212,3.17,10.5,6
2,7,18,87,0.99628,3.23,10.6,5
2,9,20,109,0.99262,3.34,12.6,6
2,3.1,32,123,0.98913,3.41,13.7,7
2,1.5,38,93,0.99021,3.36,12,6
2,4.6,26,120,0.99198,3.4,12.5,7
2,4.8,40,110,0.99226,3.55,12.1,6
2,4.6,68,137,0.99159,3.21,11.3,6
2,1.5,38,93,0.99021,3.36,12,6
2,2.7,28,104,0.99224,3.46,10.3,6
2,6.3,47,136,0.99068,3.27,12.7,6
2,7.2,52,207,0.99587,3.12,9.2,5
2,7.2,52,207,0.99587,3.12,9.2,5
2,12.4,108,152,0.99728,3.1,9.5,6
2,6.6,98,175,0.99364,3.16,10.1,6
2,6.6,98,175,0.99364,3.16,10.1,6
2,4,17,98,0.99018,3.25,13,7
2,4.8,41,101,0.98968,3.24,13.1,6
2,1.3,59,113,0.99178,3.1,11,6
2,7.2,52,207,0.99587,3.12,9.2,5
2,11.1,112,177,0.9961,3.08,9.4,6
2,12.4,108,152,0.99728,3.1,9.5,6
2,9.8,74,134,0.99534,3.16,10.2,6
2,6.6,98,175,0.99364,3.16,10.1,6
2,13.3,63,193,0.99864,3.06,8.6,4
2,11.7,58,181,0.99776,2.91,9,5
2,8,50,194,0.99545,3.13,9.6,5
2,1.6,45,98,0.99299,3.29,9.9,7
2,16.55,54,135,0.99665,3.2,10.5,5
2,1.5,20,98,0.99069,3.15,11.4,5
2,10.2,58,170,0.99692,3.18,9.4,5
2,6.6,25,65,0.99324,3.12,11.1,4
2,17.8,42,111,0.99896,3.1,8.9,6
2,17.8,42,111,0.99896,3.1,8.9,6
2,1.5,28,129,0.99226,3.15,10.8,5
2,7.4,34,143,0.99226,3.06,12.2,6
2,17.8,42,111,0.99896,3.1,8.9,6
2,2,21,63,0.99076,3.13,12.5,6
2,7.4,34,143,0.99226,3.06,12.2,6
2,2,21,63,0.99076,3.13,12.5,6
2,17.8,42,111,0.99896,3.1,8.9,6
2,12.1,43,127,0.9951,3.16,10.8,6
2,8.2,28,98,0.99234,2.99,11.4,6
2,1.5,28,129,0.99226,3.15,10.8,5
2,8.7,47,127,0.99368,3.18,10.6,5
2,3.5,17,63,0.9937,3.01,9.2,5
2,6.4,21,134,0.99151,3.24,12.2,6
2,2.1,17,76,0.99021,3.26,12.3,6
2,7.7,40,179,0.99479,3.23,10.4,6
2,12.3,72,172,0.9954,2.99,10.4,6
2,1.3,54,110,0.99176,3.07,11,7
2,8.7,47,127,0.99368,3.18,10.6,5
2,3.5,17,63,0.9937,3.01,9.2,5
2,1.1,4,10,0.99246,3.32,13.5,4
2,2.8,12,65,0.9908,2.95,11.4,6
2,3.5,26,69,0.98994,3.1,11.5,6
2,1.9,33,106,0.98746,3.21,14,7
2,3.8,34,88,0.99028,3.25,12.5,7
2,3.8,34,88,0.99028,3.25,12.5,7
2,2.4,30,83,0.98867,3.09,12.8,7
2,4.8,45,138,0.99174,3.23,11.2,7
2,4.8,45,138,0.99174,3.23,11.2,7
2,6.2,49,139,0.99021,3.17,13.6,6
2,1.3,70,109,0.99304,2.93,9.2,6
2,3.8,34,88,0.99028,3.25,12.5,7
2,1.5,24,105,0.99154,3.17,11.1,6
2,4.8,45,138,0.99174,3.23,11.2,7
2,1.9,33,106,0.98746,3.21,14,7
2,6.2,49,139,0.99021,3.17,13.6,6
2,7.9,49,206,0.9956,3.18,9.4,5
2,1.6,31,113,0.98779,3.12,14.2,7
2,1.4,28,107,0.98836,3,13.2,6
2,2.6,24,132,0.99138,3.04,11.2,6
2,14.8,46,173,0.99751,3.14,10.2,5
2,2.4,30,83,0.98867,3.09,12.8,7
2,0.9,16,109,0.99249,2.95,10.1,5
2,0.9,16,109,0.99249,2.95,10.1,5
2,1.2,38,95,0.99239,2.83,10.3,5
2,9.9,30,91,0.99512,3.19,9.9,6
2,3.9,17,106,0.99098,3.15,11.5,5
2,15.6,27,173,0.99872,3.18,9,5
2,15.6,27,173,0.99872,3.18,9,5
2,1.5,25,101,0.98894,3.03,12.1,6
2,1.6,28,106,0.988245,3.14,13.3,6
2,7.8,43,116,0.99326,3.22,11.5,8
2,5.6,28,67,0.99328,2.96,11,4
2,1.3,26,84,0.99222,3.28,10.7,6
2,16.7,50,184,0.99898,3.08,9.4,5
2,7.95,16,108,0.99486,3.44,10.3,6
2,6.7,51.5,151,0.99528,3.17,9.3,5
2,1.1,41,92,0.99062,2.88,12,6
2,6.3,47,159,0.99282,3.21,11,6
2,8.9,36,148,0.996,3.16,9.3,5
2,1,32,143,0.99138,3.24,10.1,5
2,1.5,26,106,0.99166,3.18,11.1,6
2,6.6,26,113,0.99408,2.99,9.9,6
2,6.2,47,161,0.99281,3.22,11,6
2,6.3,47,159,0.99282,3.21,11,6
2,2.1,31,127,0.98964,3.32,12.5,6
2,2.2,41,142,0.98952,3.31,12.7,7
2,5.4,26,105,0.99469,3.32,9.3,5
2,8.9,36,148,0.996,3.16,9.3,5
2,1,32,143,0.99138,3.24,10.1,5
2,17.9,36,161,0.9991,3.14,8.8,5
2,2.6,34,90,0.99047,2.88,11.2,6
2,1.3,45,122,0.99178,3.13,10.8,7
2,17.9,36,161,0.9991,3.14,8.8,5
2,2.6,34,90,0.99047,2.88,11.2,6
2,2.3,22,145,0.99207,3.24,10.3,5
2,4.3,15,87,0.99152,3.11,12,5
2,7.1,36,110,0.99438,3.26,9.5,6
2,7.1,36,110,0.99438,3.26,9.5,6
2,11.9,54,159,0.99622,3.14,9.8,6
2,11.7,55,170,0.99773,2.91,9,5
2,5.8,40,118,0.99088,3.17,13,7
2,3.8,13,116,0.99108,3.39,11.8,7
2,12.4,61,176.5,0.99803,2.97,8.8,5
2,6.5,18,102,0.99304,3.1,11.2,4
2,7.1,36,110,0.99438,3.26,9.5,6
2,7.6,35,200,0.99548,3.16,9.4,4
2,7.9,35,192,0.99551,3.16,9.5,6
2,2.8,33,125,0.99152,3.03,10.4,6
2,10.6,42,143,0.99572,3.08,9.8,7
2,2.8,33,125,0.99152,3.03,10.4,6
2,1.5,16,98,0.99244,3.06,10.3,6
2,7.6,35,200,0.99548,3.16,9.4,4
2,7.9,35,192,0.99551,3.16,9.5,6
2,1.7,61,134,0.9903,3.19,11.9,7
2,7.6,35,124,0.99162,3.15,12.8,7
2,7.5,18,117,0.99116,3.09,13,6
2,1.7,41,192,0.9922,3.26,10.4,7
2,1.7,41,193,0.99223,3.25,10.4,6
2,12.1,54,135,0.99481,3.21,10.7,5
2,4.5,81,157,0.9928,3.05,10.7,7
2,1.7,61,134,0.9903,3.19,11.9,7
2,8,31,101,0.99429,3.19,10.4,6
2,7.6,35,124,0.99162,3.15,12.8,7
2,8.6,45,104,0.99454,3.2,9.9,6
2,8.6,45,104,0.99454,3.2,9.9,6
2,14.6,73,223,0.99863,3.16,9.4,6
2,1.6,46,129,0.991,3.3,11.4,6
2,8.6,45,104,0.99454,3.2,9.9,6
2,14.6,73,223,0.99863,3.16,9.4,6
2,1.1,36,104,0.99317,2.99,9.2,5
2,3.7,26,76,0.99173,2.9,10.5,7
2,8.9,32,111,0.99455,3.25,11,7
2,8.9,32,111,0.99455,3.25,11,7
2,4.7,3,127,0.99186,2.9,12.1,5
2,8.9,32,111,0.99455,3.25,11,7
2,3.1,37,144,0.98944,3.22,12.8,7
2,5.8,25,120,0.9942,3.01,10.5,6
2,5.8,25,120,0.9942,3.01,10.5,6
2,5.8,25,120,0.9942,3.01,10.5,6
2,1,21,122,0.99238,3,9.5,5
2,15.8,25,94,0.99782,3.07,9.2,6
2,1.5,40,117,0.99111,3.07,11.1,6
2,5.2,33,112,0.99067,3.06,12.3,7
2,1.5,40,117,0.99111,3.07,11.1,6
2,2.5,10,51,0.98878,3.04,12.6,6
2,1,21,122,0.99238,3,9.5,5
2,15.8,25,94,0.99782,3.07,9.2,6
2,5.9,40,152,0.9938,3.2,10.8,6
2,3.1,39,122,0.99143,3,11.3,6
2,3.1,37,144,0.98944,3.22,12.8,7
2,5.8,25,120,0.9942,3.01,10.5,6
2,11.5,56,171,0.99588,3.08,9.8,6
2,18,56,183,1.00038,2.98,8.5,6
2,4.8,6,97,0.99424,3.16,9.3,5
2,8.5,45,151,0.99626,3.2,9.2,5
2,1.6,32,115,0.99076,3.21,11.4,6
2,18,56,183,1.00038,2.98,8.5,6
2,4.8,6,97,0.99424,3.16,9.3,5
2,5.9,6,91,0.99536,3.06,8.4,4
2,1.1,35,100,0.99318,3.04,9.2,5
2,8.5,45,151,0.99626,3.2,9.2,5
2,13.1,52,151,0.99726,3.18,10.4,6
2,4.1,50,147,0.99126,3.27,11.6,6
2,2.9,37,94,0.98998,3.25,12.4,6
2,13.1,52,151,0.99726,3.18,10.4,6
2,1.1,22,176,0.99304,3.09,9.3,5
2,1.5,37,81,0.9892,3.2,12.2,6
2,7.75,33,139,0.99296,3.22,11,6
2,1.15,30,105,0.99047,3.11,11.4,5
2,1,15,120,0.9924,3.06,9.5,5
2,17.8,16,116,0.9989,3.07,9.2,5
2,5.7,23,125,0.99338,3.13,11.1,6
2,17.8,16,116,0.9989,3.07,9.2,5
2,7.4,53,172,0.99404,3.24,11,6
2,1.4,40,177,0.99287,3.14,9.9,5
2,1.4,43,176,0.99286,3.14,9.9,5
2,1,15,120,0.9924,3.06,9.5,5
2,4.4,8,109,0.99058,3.35,12.4,4
2,1.6,48,185,0.9934,3.21,9.4,5
2,7.9,45,149,0.99545,3.23,9.3,5
2,15.5,25,135,0.9984,2.9,8.7,7
2,15.5,25,135,0.9984,2.9,8.7,7
2,15.5,25,135,0.9984,2.9,8.7,7
2,15.5,25,135,0.9984,2.9,8.7,7
2,17.55,33,154,0.99971,2.94,9,7
2,13.5,49,118,0.99546,3,10.7,6
2,13.5,49,118,0.99546,3,10.7,6
2,1.3,32,98,0.99058,3.02,11.3,6
2,15.5,25,135,0.9984,2.9,8.7,7
2,11.6,22,97,0.99314,2.96,11.7,6
2,7.9,45,149,0.99545,3.23,9.3,5
2,15.5,25,135,0.9984,2.9,8.7,7
2,17.55,33,154,0.99971,2.94,9,7
2,11.6,22,97,0.99314,2.96,11.7,6
2,13.15,25,131,0.99565,3.23,10.7,5
2,1.9,38,110,0.99056,3.05,11.4,6
2,13.5,49,118,0.99546,3,10.7,6
2,1.3,32,98,0.99058,3.02,11.3,6
2,6.1,20,70,0.99362,3.19,10,5
2,6.1,20,70,0.99362,3.19,10,5
2,1.9,27,119,0.99196,3.15,11.2,6
2,1.9,44,130,0.99255,3.07,9.7,5
2,1.6,23,85,0.99027,3.42,12.5,5
2,11.3,32,110,0.99302,3.27,12.9,8
2,8.4,60,160,0.99257,3.16,11.8,6
2,8.3,22,166,0.99506,3.16,10.6,5
2,8.4,60,160,0.99257,3.16,11.8,6
2,12.2,54,133,0.9952,3.19,10.7,6
2,8,41,162,0.99498,3.21,9.9,5
2,1.3,23,76,0.9903,2.96,12,6
2,12.7,70.5,163,0.99706,3.15,10.4,7
2,1.3,11,107,0.99398,3.19,8.5,5
2,10.5,15,82,0.99588,3.13,9.9,4
2,12.5,52.5,120,0.99691,3.08,9.4,6
2,9.6,33,134,0.99608,3.13,10.4,5
2,1.5,21,108,0.99142,3.3,11,6
2,1.5,21,110,0.99138,3.3,11,6
2,7.8,27,91,0.99432,3.19,10.4,6
2,10.8,58,116,0.99592,3.1,9.8,6
2,12.5,52.5,106,0.99691,3.08,9.4,6
2,8.6,37,142,0.99432,3.23,10.6,6
2,1.2,32,185,0.99266,3.28,10.1,5
2,14.5,20,96,0.99456,3.06,11.5,8
2,3.7,14,73,0.9915,3.06,11.4,6
2,1.1,30,93,0.99322,3.03,9.2,6
2,1.1,33,101,0.9927,3.12,9.7,6
2,3.8,16,79,0.99173,3.07,11.3,6
2,4.6,36,127,0.99412,3.15,9.6,6
2,10.2,44,179,0.99666,2.86,8.9,6
2,7.9,21,82,0.99425,3.26,10,6
2,2.4,19,112,0.99314,3.18,9.2,6
2,10.7,20,103,0.99672,3.08,9,6
2,4.9,29,98,0.99024,3.09,12.8,7
2,10.7,20,103,0.99672,3.08,9,6
2,1.1,13,136,0.99366,3.08,9.5,5
2,7.9,21,82,0.99425,3.26,10,6
2,5.6,30,140,0.99299,3.22,11,5
2,2.4,19,112,0.99314,3.18,9.2,6
2,14.2,24,99,0.99528,3.08,10.6,6
2,9.5,54,166,0.99568,3.23,10,5
2,9.5,54,166,0.99568,3.23,10,5
2,4.1,22,86,0.99062,3.31,11.7,7
2,4.7,17,80,0.99058,3.12,12.5,7
2,1.4,36,122,0.99059,3.07,11.1,7
2,0.9,46,141,0.99119,3.16,9.7,5
2,20.3,45,150,0.99727,3.04,12.3,6
2,3.5,43,105,0.99021,3.18,12.2,6
2,2.7,46,153,0.99238,3.75,11.3,6
2,1.2,23,193,0.99164,3.22,11.6,5
2,1.2,18,75,0.99006,3.31,11.3,6
2,2,30,95,0.99078,3.27,11.1,6
2,1.1,32,92,0.99036,3.26,11.2,6
2,1.5,35,107,0.99123,3.15,11.3,6
2,1.2,29,94,0.98978,3.07,12,6
2,18.1,33,158,0.99908,3.15,8.8,6
2,18.1,33,158,0.99908,3.15,8.8,6
2,3.6,19,143,0.99022,3.15,12,8
2,3.5,22,147,0.99024,3.15,12,7
2,12.1,48,122,0.9973,3.01,9,5
2,17.45,42,151,0.99853,3.12,9.3,6
2,12.1,33,171,0.99769,3.14,8.7,6
2,3,13,75,0.98954,3.1,12.8,6
2,1.6,23,72,0.98974,3.1,11.5,7
2,5.7,44,147,0.99382,3.08,10,5
2,5.6,45,147,0.99383,3.09,10,5
2,6.8,51,215,0.99538,3.33,10.3,5
2,15.6,62,227,0.99734,3.25,10.4,5
2,6,18,68,0.98981,3.22,13.4,7
2,1.8,18,130,0.99095,3.05,11.2,6
2,8.6,47,206,0.9964,3.26,9.1,5
2,8.6,47,206,0.9964,3.26,9.1,5
2,11.5,24,120,0.99411,3.33,10.8,6
2,7.8,26,89,0.9915,3.24,12.5,6
2,2.4,27,132,0.99234,3.63,11.3,5
2,5,20,128,0.99016,3.46,12.8,6
2,8.6,47,206,0.9964,3.26,9.1,5
2,1.5,8,72,0.98949,3.22,12.7,6
2,5.4,53,143,0.99287,3.1,11,7
2,11.9,51,149,0.99544,3.02,10.4,6
2,11.9,51,149,0.99544,3.02,10.4,6
2,9,43,136,0.9941,3.25,10.7,6
2,10,56,131,0.994,3.22,10.9,6
2,11.9,51,149,0.99544,3.02,10.4,6
2,11.9,54,160,0.99546,3.03,10.4,6
2,15.5,56,115.5,0.99737,3.16,9.7,7
2,5.4,53,143,0.99287,3.1,11,7
2,15,8,120,0.99767,3.19,9.6,6
2,1.4,40,76,0.98711,3.1,13.9,7
2,9.4,6,194,0.99714,3.07,9.4,5
2,3.7,29,193,0.99134,3.1,12.5,6
2,15,8,120,0.99767,3.19,9.6,6
2,1.4,50,187,0.9927,3.19,9.5,5
2,6.5,61,186,0.9948,3.19,9.6,5
2,1.4,50,187,0.9927,3.19,9.5,5
2,6.3,63,186,0.99481,3.18,9.6,5
2,13.7,33,168,0.99825,2.9,8.7,7
2,13.7,33,168,0.99825,2.9,8.7,7
2,13.7,33,168,0.99825,2.9,8.7,7
2,13.7,33,168,0.99825,2.9,8.7,7
2,13.7,33,168,0.99825,2.9,8.7,7
2,13.7,33,168,0.99825,2.9,8.7,7
2,1.5,12,120,0.99192,3.18,10.4,5
2,1.6,13,119,0.99184,3.22,10.7,5
2,1.4,23,83,0.99019,3.17,12,7
2,3.5,35,158,0.98998,3.19,12.1,7
2,1,39,118,0.98886,3.31,13.1,8
2,1.4,30,104,0.98998,3.32,12.4,6
2,1.5,45,123,0.98949,3.24,12.6,7
2,13.7,33,168,0.99825,2.9,8.7,7
2,1.6,31,101,0.99009,3.15,12,5
2,5.2,14,169,0.99252,3.27,11.6,6
2,1.4,36,99,0.99288,2.92,9.3,5
2,11.9,65,179,0.99659,3.06,9.3,6
2,2.4,25,157,0.99133,3.2,11.1,7
2,3.2,68,161,0.99324,3.1,10.2,6
2,1.7,35,113,0.99164,3.23,10.6,6
2,4.2,49,133,0.99107,3.16,11.3,7
2,15.4,81,198,0.9986,3.2,9.4,5
2,13,31,123,0.99708,3.09,9.3,6
2,5.6,15,68,0.99163,2.96,11.1,6
2,9.7,15,170,0.99605,3.13,9.9,6
2,2.5,29,82,0.99065,3.31,11.8,7
2,4,24,81,0.9903,3.26,12.6,7
2,15.4,81,198,0.9986,3.2,9.4,5
2,1.2,23,72,0.99236,3.06,10.5,5
2,2,40,108,0.98948,3.19,12.3,6
2,1.2,25,119,0.99045,3.32,11.3,6
2,5.1,21,105,0.9939,3.07,9.6,5
2,1.4,14,63,0.98985,3.2,12,6
2,1.2,36,140,0.99138,3.09,11.2,5
2,6.5,28,100,0.99348,3.12,10.2,6
2,1.3,26,100,0.99066,2.98,12.4,6
2,6.5,28,100,0.99348,3.12,10.2,6
2,2.7,24,87,0.98862,2.94,13.4,8
2,1.3,25,68,0.98865,3.24,12.6,6
2,7.4,34,149,0.99472,3.18,9.8,5
2,12.9,63,139,0.99792,2.94,9.1,5
2,1.3,26,100,0.99066,2.98,12.4,6
2,1.2,28,101,0.99035,3.03,12.5,6
2,2.6,25,85,0.99086,3.05,11.7,6
2,2.3,37,113,0.99013,3.29,12.9,6
2,1.3,27,183,0.99266,3.3,10.1,5
2,10.5,33,139,0.99517,3.06,10.3,6
2,2.6,25,85,0.99086,3.05,11.7,6
2,14.4,29,144,0.99666,3.24,10.3,6
2,1.2,42,107,0.991,3.34,10.8,7
2,3.1,19,89,0.99068,3.25,11.2,6
2,1.7,26,102,0.99084,3.29,11.8,6
2,6,26,134,0.9939,3.08,9.8,6
2,11.8,32,193,0.99624,3.04,10,6
2,6.2,13,164,0.99602,3.24,8.8,4
2,1.4,5,69,0.9926,3.14,10.1,4
2,12.1,68,210,0.99718,3.05,9.5,5
2,12.1,68,210,0.99718,3.05,9.5,5
2,12.1,68,210,0.99718,3.05,9.5,5
2,3.9,27,113,0.99344,3.07,9.2,4
2,4.6,31,180,0.99184,2.92,12.2,6
2,12.1,68,210,0.99718,3.05,9.5,5
2,1.2,29,92,0.99033,3.22,11.3,6
2,8.1,44,129,0.99248,3.26,12.1,6
2,3.9,27,113,0.99344,3.07,9.2,4
2,1.1,6,51,0.99076,3.51,11.2,4
2,6.5,26,87,0.99092,3.29,12.5,7
2,10.1,38,187,0.99486,3.31,10.6,5
2,10.7,66,171,0.99464,3.25,10.4,7
2,3.2,16,93,0.99235,3.44,10.1,7
2,12.4,33,201,0.99612,3.11,9.9,6
2,5.2,11,133,0.99202,2.97,11,6
2,5,10,122,0.99261,2.94,10,6
2,2.5,29,89,0.98964,3.14,12.7,6
2,9.2,10,92,0.99206,3.07,12.1,6
2,6.9,23,118,0.9938,3.23,10.4,6
2,2,23,120,0.99204,3.24,10.4,6
2,15,21,116,0.99736,3.14,9.2,5
2,15,21,116,0.99736,3.14,9.2,5
2,1.2,27,80,0.99192,3.05,10.5,5
2,15,21,116,0.99736,3.14,9.2,5
2,1.8,38,90,0.99002,3.27,11.9,7
2,10.8,47,130,0.996,3.08,10.1,6
2,3.9,62,140,0.99237,3.1,11.1,6
2,4.2,69,144,0.99214,3.13,10.8,7
2,2,23.5,72,0.99041,3.16,11.8,6
2,13.5,44,116,0.9982,3.04,9.2,5
2,13.3,42,116,0.99822,3.04,9.2,5
2,2.2,21,95,0.9893,3.07,12.3,6
2,1.4,26,124,0.99274,3.09,10.1,6
2,1.6,26,114,0.99105,3.25,11.4,6
2,2.2,39,161,0.99209,3.19,10.4,6
2,14.8,44,95,0.99676,3.2,9.8,6
2,1.8,29,91,0.99251,3.3,9.9,6
2,14.8,44,95,0.99676,3.2,9.8,6
2,1.3,11,74,0.99082,3.48,11.2,4
2,9.9,25,115,0.99567,3.15,10.9,5
2,5.1,16,119,0.99416,3.15,9.2,5
2,5.1,16,119,0.99416,3.15,9.2,5
2,1.5,39,121,0.9887,2.96,12,5
2,1.5,37,121,0.98871,2.96,12.1,6
2,11.1,20,114,0.99248,3.75,12.4,6
2,5.25,44,145,0.99184,3.22,11.2,6
2,2.3,19,120,0.98952,3.32,12.7,7
2,7.9,23,169,0.99267,3.26,12.2,6
2,8,19,164,0.99269,3.26,12.2,6
2,1.4,44,99,0.98912,3.23,12.2,6
2,5.25,44,145,0.99184,3.22,11.2,6
2,2.3,19,120,0.98952,3.32,12.7,7
2,2.3,20,117,0.9895,3.31,12.7,7
2,3.5,27,146,0.98999,3.17,12.1,6
2,13.7,44,192,0.9981,3.11,9.4,5
2,9.9,64,174,0.995,3.07,10.1,6
2,15.4,57,201,0.99848,3.08,9.4,5
2,16,41,113,0.99862,3.22,8.9,6
2,16,41,113,0.99862,3.22,8.9,6
2,16,41,113,0.99862,3.22,8.9,6
2,16,41,113,0.99862,3.22,8.9,6
2,2.4,27,117,0.98886,3.56,13,7
2,5.5,37,183,0.99474,3.08,10.3,5
2,2.3,5,47,0.99126,3.07,10.1,4
2,16.8,48,129,0.99691,3.23,10.5,6
2,16,41,113,0.99862,3.22,8.9,6
2,17.8,23,124,0.99773,3.3,10.1,5
2,17.8,23,124,0.99773,3.3,10.1,5
2,6.8,22,93,0.9928,3.15,11,6
2,6.8,22,93,0.9928,3.15,11,6
2,6.8,22,93,0.9928,3.15,11,6
2,6.8,22,93,0.9928,3.15,11,6
2,1.6,28,117,0.99288,3.08,10,5
2,4.7,25,76,0.99202,2.88,10.5,6
2,11.8,28,112,0.99606,2.87,9.7,6
2,17.8,23,124,0.99773,3.3,10.1,5
2,15.7,68,183,0.99922,3.25,9.4,5
2,5.8,20,119,0.99296,3.17,11.2,6
2,15.7,68,183,0.99922,3.25,9.4,5
2,9,22,121,0.99468,3.1,10.8,5
2,15.7,68,183,0.99922,3.25,9.4,5
2,5.8,20,119,0.99296,3.17,11.2,6
2,8.8,31,103,0.99388,3.13,11,6
2,10.2,13,111,0.99315,3.44,12.4,6
2,6.6,60,154,0.99478,3.1,9.4,6
2,6.5,62,156,0.99478,3.1,9.4,5
2,8.9,22,155,0.99692,3.01,9.5,5
2,11.1,25,204,0.99616,3.05,10,6
2,4.2,33,114,0.9902,3.16,12.5,6
2,1.6,24,115,0.9921,3.39,10.9,6
2,7.4,21,113,0.99462,3.38,10.5,6
2,11.5,51,133,0.99476,3.22,10.8,6
2,1.6,36,116,0.99178,3.38,11,7
2,2,16,87,0.99081,3.33,11.8,6
2,4.8,16,121,0.99198,3.36,12.6,6
2,9.8,59,140,0.99545,3.17,10.2,6
2,1.9,33,103,0.98997,3.12,12,5
2,4.2,33,114,0.9902,3.16,12.5,6
2,1.6,19,86,0.99089,3.32,11.5,6
2,7.3,23,117,0.99172,3.2,11.94,7
2,5.4,33,115,0.9901,3.12,12.89333333,7
2,10.4,17,94,0.99681,3.13,9.4,5
2,1.9,58,138,0.9893,3,12.2,7
2,7.3,23,117,0.99172,3.2,11.94,7
2,5.4,33,115,0.9901,3.12,12.89333333,7
2,7.7,45,191,0.99527,3.16,9.5,5
2,11.5,27,150,0.99445,3,10.6,6
2,1.2,47,121,0.99198,3.04,10.5,7
2,2.2,36,129,0.99085,2.89,11.46666667,6
2,1,45,100,0.99033,3.4,11.4,6
2,8.2,47,182,0.99538,3.12,9.5,5
2,8.3,44,168,0.99627,3.11,9.2,5
2,8.2,47,182,0.99538,3.12,9.5,5
2,9.3,28,145,0.99433,3.23,10.98,5
2,8.1,47,181,0.9954,3.12,9.4,5
2,8.2,47,182,0.99538,3.12,9.5,5
2,8.3,44,168,0.99627,3.11,9.2,5
2,13.9,45,155,0.99807,2.94,8.8,8
2,13.9,45,155,0.99807,2.94,8.8,8
2,13.9,45,155,0.99807,2.94,8.8,8
2,13.9,45,155,0.99807,2.94,8.8,8
2,13.9,45,155,0.99807,2.94,8.8,8
2,13.9,45,155,0.99807,2.94,8.8,8
2,13.9,45,155,0.99807,2.94,8.8,8
2,2,15,96,0.99232,3.23,10.4,8
2,13.9,45,155,0.99807,2.94,8.8,8
2,15.7,36,139,0.99788,3.04,10.03333333,6
2,1.2,39,141,0.99108,3.44,11.3,6
2,1.5,21,109,0.99234,3.37,10.4,6
2,1.2,36,106,0.99288,2.96,9.2,6
2,3.2,21,107,0.99195,3.11,11.1,6
2,1.2,36,106,0.99288,2.96,9.2,6
2,2.6,62,148,0.99121,3.03,11.3,7
2,13.2,61,148,0.99839,2.98,9.1,6
2,10.4,43,187,0.99738,2.96,9.4,5
2,5.7,14,73,0.98963,2.82,13.2,6
2,2.5,34,137,0.98946,3.22,12.7,6
2,1.6,31,148,0.99178,3.18,10.7,5
2,1.4,34,166,0.99136,3.11,11.43333333,6
2,7.4,48,169,0.99323,3.27,11.1,6
2,2.5,34,137,0.98946,3.22,12.7,6
2,5.6,35,178,0.99313,3.25,10.53333333,5
2,3.6,50,194,0.9912,3.31,11.6,6
2,7.5,44,179,0.99504,3.18,9.533333333,5
2,5.8,52,203,0.99461,3.17,9.8,6
2,1.6,31,148,0.99178,3.18,10.7,5
2,1.5,36,110,0.99008,3.22,12,6
2,2.9,30,123,0.98959,3.12,12.8,6
2,11.2,32,136,0.99663,3.14,9.5,5
2,9.65,36,119,0.99334,2.99,10.93333333,6
2,10.1,63,133,0.99561,2.86,9.1,5
2,3.2,16,117,0.98959,3.26,12.6,6
2,11.2,32,136,0.99663,3.14,9.5,5
2,11.45,29,109,0.99418,2.98,10.9,6
2,9.65,36,119,0.99334,2.99,10.93333333,6
2,4.5,16,115,0.9937,3.02,9.6,5
2,2.7,16,92,0.99372,3.18,9.3,5
2,3.5,23,112,0.99157,3.05,11.36666667,6
2,1.7,24,98,0.98918,3.14,12.5,6
2,2.1,46,171,0.9932,3.16,9.5,5
2,4.8,40,186,0.99235,3.22,11,6
2,5,17,133,0.99373,3.02,9.4,5
2,2.6,32,76,0.9914,3.21,11.33333333,6
2,6.6,9,126,0.99494,2.94,8.8,5
2,5,17,133,0.99373,3.02,9.4,5
2,7.3,33,143,0.99332,3.31,11.06666667,6
2,5,27,151,0.99198,3.22,12.2,6
2,1.7,31,110,0.99142,3.2,11,6
2,2.6,32,76,0.9914,3.21,11.33333333,6
2,8.2,51,182,0.99542,3.23,9.5,5
2,8.2,51,182,0.99542,3.23,9.5,5
2,5,54,170,0.9924,3.28,11,6
2,1.2,34,97,0.99112,3.11,11.2,6
2,7.1,28,100,0.99534,3.08,9.3,6
2,9.5,30,111,0.99338,3.05,10.8,4
2,15.8,39,167,0.99804,3.14,9.2,5
2,15.5,70,203,0.99899,3.25,9.4,5
2,15.8,39,167,0.99804,3.14,9.2,5
2,17.05,53,139,0.99724,3.25,10.5,6
2,12.7,60,143,0.99526,3.26,10.8,6
